UserID,DeviceType,PurchaseDate,OnboardingVersion,CohortMonth
12856,Security Camera,2022-01-08,Control,2022-01
12857,Security Camera,2022-09-29,Variant,2022-09
12858,Security Camera,2022-09-03,Control,2022-09
12859,Security Camera,2022-06-25,Control,2022-06
12860,Smart Doorbell,2022-04-26,Control,2022-04
12861,Security Camera,2022-11-13,Control,2022-11
12862,Smart Doorbell,2022-09-28,Variant,2022-09
12863,Smart Doorbell,2022-07-12,Control,2022-07
12864,Smart Doorbell,2022-05-30,Variant,2022-05
12865,Smart Doorbell,2022-05-11,Variant,2022-05
12866,Smart Doorbell,2022-04-12,Control,2022-04
12867,Smart Doorbell,2022-11-06,Control,2022-11
12868,Security Camera,2022-09-27,Variant,2022-09
12869,Security Camera,2022-10-19,Control,2022-10
12870,Smart Doorbell,2022-07-29,Control,2022-07
12871,Smart Doorbell,2022-12-27,Control,2022-12
12872,Smart Doorbell,2022-12-04,Variant,2022-12
12873,Smart Doorbell,2022-03-08,Variant,2022-03
12874,Smart Doorbell,2022-01-10,Control,2022-01
12875,Smart Doorbell,2022-02-18,Control,2022-02
12876,Smart Doorbell,2022-04-21,Variant,2022-04
12877,Security Camera,2022-11-17,Variant,2022-11
12878,Smart Doorbell,2022-08-07,Variant,2022-08
12879,Security Camera,2022-02-26,Variant,2022-02
12880,Security Camera,2022-10-10,Control,2022-10
12881,Smart Doorbell,2022-04-23,Variant,2022-04
12882,Security Camera,2022-05-13,Control,2022-05
12883,Security Camera,2022-03-12,Control,2022-03
12884,Security Camera,2022-03-24,Variant,2022-03
12885,Smart Doorbell,2022-02-26,Control,2022-02
12886,Smart Doorbell,2022-12-15,Variant,2022-12
12887,Smart Doorbell,2022-09-28,Control,2022-09
12888,Smart Doorbell,2022-04-21,Variant,2022-04
12889,Smart Doorbell,2022-12-23,Variant,2022-12
12890,Security Camera,2022-03-17,Control,2022-03
12891,Smart Doorbell,2022-06-07,Variant,2022-06
12892,Smart Doorbell,2022-01-20,Control,2022-01
12893,Smart Doorbell,2022-05-11,Variant,2022-05
12894,Security Camera,2022-11-25,Control,2022-11
12895,Smart Doorbell,2022-05-02,Variant,2022-05
12896,Smart Doorbell,2022-02-10,Control,2022-02
12897,Security Camera,2022-06-16,Control,2022-06
12898,Smart Doorbell,2022-05-10,Control,2022-05
12899,Security Camera,2022-01-23,Control,2022-01
12900,Security Camera,2022-10-06,Variant,2022-10
12901,Smart Doorbell,2022-09-08,Variant,2022-09
12902,Security Camera,2022-01-09,Variant,2022-01
12903,Smart Doorbell,2022-01-13,Control,2022-01
12904,Smart Doorbell,2022-11-03,Control,2022-11
12905,Security Camera,2022-11-16,Control,2022-11
12906,Smart Doorbell,2022-02-21,Variant,2022-02
12907,Security Camera,2022-07-28,Variant,2022-07
12908,Security Camera,2022-02-07,Control,2022-02
12909,Security Camera,2022-04-10,Control,2022-04
12910,Security Camera,2022-07-12,Control,2022-07
12911,Security Camera,2022-07-10,Variant,2022-07
12912,Smart Doorbell,2022-02-20,Variant,2022-02
12913,Smart Doorbell,2022-05-21,Variant,2022-05
12914,Security Camera,2022-06-17,Control,2022-06
12915,Smart Doorbell,2022-11-07,Variant,2022-11
12916,Smart Doorbell,2022-04-19,Variant,2022-04
12917,Smart Doorbell,2022-07-26,Control,2022-07
12918,Smart Doorbell,2022-10-27,Variant,2022-10
12919,Security Camera,2022-04-20,Control,2022-04
12920,Security Camera,2022-07-15,Control,2022-07
12921,Smart Doorbell,2022-06-01,Variant,2022-06
12922,Smart Doorbell,2022-08-31,Control,2022-08
12923,Security Camera,2022-05-08,Variant,2022-05
12924,Security Camera,2022-04-15,Variant,2022-04
12925,Smart Doorbell,2022-01-10,Control,2022-01
12926,Smart Doorbell,2022-12-22,Variant,2022-12
12927,Smart Doorbell,2022-05-28,Variant,2022-05
12928,Smart Doorbell,2022-12-30,Control,2022-12
12929,Security Camera,2022-05-20,Control,2022-05
12930,Smart Doorbell,2022-07-09,Control,2022-07
12931,Smart Doorbell,2022-04-04,Control,2022-04
12932,Security Camera,2022-08-17,Control,2022-08
12933,Smart Doorbell,2022-03-04,Control,2022-03
12934,Smart Doorbell,2022-12-06,Control,2022-12
12935,Security Camera,2022-01-25,Variant,2022-01
12936,Smart Doorbell,2022-09-25,Control,2022-09
12937,Smart Doorbell,2022-10-08,Variant,2022-10
12938,Smart Doorbell,2022-01-11,Variant,2022-01
12939,Security Camera,2022-11-16,Variant,2022-11
12940,Security Camera,2022-07-20,Control,2022-07
12941,Smart Doorbell,2022-05-06,Variant,2022-05
12942,Security Camera,2022-11-02,Variant,2022-11
12943,Smart Doorbell,2022-07-09,Variant,2022-07
12944,Smart Doorbell,2022-03-30,Control,2022-03
12945,Security Camera,2022-12-21,Control,2022-12
12946,Smart Doorbell,2022-04-26,Variant,2022-04
12947,Smart Doorbell,2022-12-18,Control,2022-12
12948,Security Camera,2022-06-26,Control,2022-06
12949,Smart Doorbell,2022-01-14,Control,2022-01
12950,Smart Doorbell,2022-09-14,Variant,2022-09
12951,Smart Doorbell,2022-07-28,Variant,2022-07
12952,Smart Doorbell,2022-10-08,Control,2022-10
12953,Smart Doorbell,2022-11-24,Variant,2022-11
12954,Smart Doorbell,2022-11-21,Variant,2022-11
12955,Smart Doorbell,2022-04-15,Control,2022-04
12956,Smart Doorbell,2022-05-27,Variant,2022-05
12957,Smart Doorbell,2022-10-06,Variant,2022-10
12958,Security Camera,2022-01-09,Variant,2022-01
12959,Smart Doorbell,2022-04-28,Control,2022-04
12960,Security Camera,2022-04-04,Variant,2022-04
12961,Security Camera,2022-05-24,Control,2022-05
12962,Security Camera,2022-10-16,Control,2022-10
12963,Smart Doorbell,2022-01-14,Control,2022-01
12964,Smart Doorbell,2022-09-14,Variant,2022-09
12965,Smart Doorbell,2022-12-12,Variant,2022-12
12966,Smart Doorbell,2022-07-05,Control,2022-07
12967,Smart Doorbell,2022-12-11,Control,2022-12
12968,Smart Doorbell,2022-07-26,Variant,2022-07
12969,Smart Doorbell,2022-12-12,Control,2022-12
12970,Security Camera,2022-06-21,Variant,2022-06
12971,Security Camera,2022-09-27,Control,2022-09
12972,Smart Doorbell,2022-08-09,Control,2022-08
12973,Smart Doorbell,2022-06-01,Variant,2022-06
12974,Security Camera,2022-04-21,Control,2022-04
12975,Security Camera,2022-07-02,Control,2022-07
12976,Smart Doorbell,2022-12-05,Control,2022-12
12977,Security Camera,2022-03-13,Variant,2022-03
12978,Smart Doorbell,2022-10-10,Variant,2022-10
12979,Smart Doorbell,2022-03-15,Control,2022-03
12980,Smart Doorbell,2022-12-21,Control,2022-12
12981,Security Camera,2022-08-03,Variant,2022-08
12982,Smart Doorbell,2022-11-24,Control,2022-11
12983,Smart Doorbell,2022-01-23,Variant,2022-01
12984,Smart Doorbell,2022-03-09,Control,2022-03
12985,Smart Doorbell,2022-12-28,Control,2022-12
12986,Security Camera,2022-04-03,Variant,2022-04
12987,Smart Doorbell,2022-11-17,Control,2022-11
12988,Smart Doorbell,2022-11-20,Variant,2022-11
12989,Smart Doorbell,2022-03-04,Control,2022-03
12990,Security Camera,2022-08-12,Control,2022-08
12991,Smart Doorbell,2022-08-13,Variant,2022-08
12992,Smart Doorbell,2022-12-12,Control,2022-12
12993,Security Camera,2022-12-03,Variant,2022-12
12994,Security Camera,2022-04-13,Control,2022-04
12995,Smart Doorbell,2022-08-03,Variant,2022-08
12996,Security Camera,2022-07-11,Variant,2022-07
12997,Security Camera,2022-06-09,Control,2022-06
12998,Security Camera,2022-07-26,Variant,2022-07
12999,Smart Doorbell,2022-09-26,Variant,2022-09
13000,Smart Doorbell,2022-07-13,Control,2022-07
13001,Smart Doorbell,2022-06-01,Variant,2022-06
13002,Security Camera,2022-08-25,Variant,2022-08
13003,Smart Doorbell,2022-03-29,Control,2022-03
13004,Smart Doorbell,2022-01-11,Control,2022-01
13005,Smart Doorbell,2022-07-06,Control,2022-07
13006,Smart Doorbell,2022-08-02,Control,2022-08
13007,Security Camera,2022-01-15,Variant,2022-01
13008,Smart Doorbell,2022-09-23,Control,2022-09
13009,Security Camera,2022-10-24,Variant,2022-10
13010,Smart Doorbell,2022-03-14,Control,2022-03
13011,Security Camera,2022-02-21,Control,2022-02
13012,Security Camera,2022-05-08,Variant,2022-05
13013,Security Camera,2022-01-28,Variant,2022-01
13014,Smart Doorbell,2022-03-06,Variant,2022-03
13015,Security Camera,2022-01-17,Control,2022-01
13016,Smart Doorbell,2022-12-17,Control,2022-12
13017,Smart Doorbell,2022-05-18,Control,2022-05
13018,Security Camera,2022-11-15,Variant,2022-11
13019,Smart Doorbell,2022-08-17,Control,2022-08
13020,Security Camera,2022-09-11,Variant,2022-09
13021,Smart Doorbell,2022-07-29,Variant,2022-07
13022,Smart Doorbell,2022-10-21,Control,2022-10
13023,Security Camera,2022-08-19,Variant,2022-08
13024,Security Camera,2022-08-29,Variant,2022-08
13025,Security Camera,2022-03-11,Variant,2022-03
13026,Smart Doorbell,2022-04-14,Control,2022-04
13027,Smart Doorbell,2022-07-23,Control,2022-07
13028,Smart Doorbell,2022-02-22,Control,2022-02
13029,Smart Doorbell,2022-11-26,Control,2022-11
13030,Security Camera,2022-02-23,Variant,2022-02
13031,Smart Doorbell,2022-10-03,Variant,2022-10
13032,Smart Doorbell,2022-12-01,Control,2022-12
13033,Security Camera,2022-01-31,Variant,2022-01
13034,Security Camera,2022-05-15,Variant,2022-05
13035,Security Camera,2022-02-27,Control,2022-02
13036,Smart Doorbell,2022-04-15,Control,2022-04
13037,Smart Doorbell,2022-09-23,Variant,2022-09
13038,Security Camera,2022-01-10,Variant,2022-01
13039,Smart Doorbell,2022-09-10,Variant,2022-09
13040,Security Camera,2022-10-22,Control,2022-10
13041,Smart Doorbell,2022-06-05,Control,2022-06
13042,Security Camera,2022-06-07,Control,2022-06
13043,Smart Doorbell,2022-02-06,Variant,2022-02
13044,Smart Doorbell,2022-04-29,Variant,2022-04
13045,Smart Doorbell,2022-03-08,Control,2022-03
13046,Smart Doorbell,2022-08-30,Variant,2022-08
13047,Security Camera,2022-10-26,Variant,2022-10
13048,Security Camera,2022-08-01,Variant,2022-08
13049,Security Camera,2022-11-04,Variant,2022-11
13050,Security Camera,2022-04-11,Control,2022-04
13051,Smart Doorbell,2022-02-25,Variant,2022-02
13052,Security Camera,2022-11-28,Control,2022-11
13053,Security Camera,2022-11-20,Control,2022-11
13054,Smart Doorbell,2022-08-27,Variant,2022-08
13055,Smart Doorbell,2022-08-19,Variant,2022-08
13056,Smart Doorbell,2022-12-28,Variant,2022-12
13057,Security Camera,2022-04-02,Variant,2022-04
13058,Security Camera,2022-10-06,Variant,2022-10
13059,Smart Doorbell,2022-04-19,Variant,2022-04
13060,Security Camera,2022-11-13,Control,2022-11
13061,Security Camera,2022-06-17,Variant,2022-06
13062,Smart Doorbell,2022-10-27,Control,2022-10
13063,Smart Doorbell,2022-08-06,Control,2022-08
13064,Smart Doorbell,2022-08-10,Control,2022-08
13065,Security Camera,2022-06-10,Variant,2022-06
13066,Security Camera,2022-01-16,Variant,2022-01
13067,Smart Doorbell,2022-10-05,Variant,2022-10
13068,Security Camera,2022-02-26,Variant,2022-02
13069,Smart Doorbell,2022-03-03,Control,2022-03
13070,Smart Doorbell,2022-12-29,Variant,2022-12
13071,Smart Doorbell,2022-11-23,Variant,2022-11
13072,Security Camera,2022-08-30,Variant,2022-08
13073,Security Camera,2022-03-31,Variant,2022-03
13074,Smart Doorbell,2022-03-13,Variant,2022-03
13075,Smart Doorbell,2022-11-22,Variant,2022-11
13076,Smart Doorbell,2022-01-30,Variant,2022-01
13077,Security Camera,2022-12-25,Control,2022-12
13078,Security Camera,2022-10-15,Variant,2022-10
13079,Smart Doorbell,2022-03-27,Control,2022-03
13080,Smart Doorbell,2022-08-22,Control,2022-08
13081,Smart Doorbell,2022-08-23,Variant,2022-08
13082,Security Camera,2022-11-09,Control,2022-11
13083,Smart Doorbell,2022-09-22,Variant,2022-09
13084,Smart Doorbell,2022-10-14,Control,2022-10
13085,Smart Doorbell,2022-11-23,Control,2022-11
13086,Smart Doorbell,2022-09-26,Control,2022-09
13087,Security Camera,2022-07-05,Control,2022-07
13088,Smart Doorbell,2022-05-11,Variant,2022-05
13089,Security Camera,2022-10-18,Control,2022-10
13090,Smart Doorbell,2022-10-04,Control,2022-10
13091,Smart Doorbell,2022-11-16,Control,2022-11
13092,Security Camera,2022-12-17,Control,2022-12
13093,Smart Doorbell,2022-06-29,Variant,2022-06
13094,Security Camera,2022-10-17,Control,2022-10
13095,Smart Doorbell,2022-06-12,Variant,2022-06
13096,Smart Doorbell,2022-09-28,Variant,2022-09
13097,Security Camera,2022-04-06,Variant,2022-04
13098,Security Camera,2022-09-19,Variant,2022-09
13099,Smart Doorbell,2022-12-19,Control,2022-12
13100,Security Camera,2022-10-15,Control,2022-10
13101,Smart Doorbell,2022-03-24,Variant,2022-03
13102,Smart Doorbell,2022-08-13,Variant,2022-08
13103,Smart Doorbell,2022-08-11,Variant,2022-08
13104,Security Camera,2022-04-28,Variant,2022-04
13105,Smart Doorbell,2022-07-11,Control,2022-07
13106,Smart Doorbell,2022-03-20,Control,2022-03
13107,Security Camera,2022-03-19,Variant,2022-03
13108,Smart Doorbell,2022-05-27,Variant,2022-05
13109,Smart Doorbell,2022-04-17,Control,2022-04
13110,Smart Doorbell,2022-09-28,Variant,2022-09
13111,Security Camera,2022-09-01,Control,2022-09
13112,Smart Doorbell,2022-03-14,Control,2022-03
13113,Security Camera,2022-12-23,Variant,2022-12
13114,Security Camera,2022-12-20,Variant,2022-12
13115,Smart Doorbell,2022-01-26,Variant,2022-01
13116,Smart Doorbell,2022-07-29,Control,2022-07
13117,Security Camera,2022-04-02,Control,2022-04
13118,Security Camera,2022-05-05,Variant,2022-05
13119,Security Camera,2022-03-14,Control,2022-03
13120,Security Camera,2022-05-03,Variant,2022-05
13121,Security Camera,2022-11-05,Variant,2022-11
13122,Security Camera,2022-07-03,Variant,2022-07
13123,Smart Doorbell,2022-07-06,Control,2022-07
13124,Smart Doorbell,2022-07-17,Variant,2022-07
13125,Smart Doorbell,2022-03-19,Control,2022-03
13126,Smart Doorbell,2022-12-14,Control,2022-12
13127,Security Camera,2022-07-05,Control,2022-07
13128,Smart Doorbell,2022-12-10,Control,2022-12
13129,Smart Doorbell,2022-09-10,Variant,2022-09
13130,Smart Doorbell,2022-01-13,Control,2022-01
13131,Smart Doorbell,2022-10-26,Control,2022-10
13132,Smart Doorbell,2022-03-17,Variant,2022-03
13133,Smart Doorbell,2022-02-20,Control,2022-02
13134,Security Camera,2022-10-02,Variant,2022-10
13135,Smart Doorbell,2022-05-29,Control,2022-05
13136,Smart Doorbell,2022-08-07,Control,2022-08
13137,Smart Doorbell,2022-05-02,Variant,2022-05
13138,Smart Doorbell,2022-07-30,Control,2022-07
13139,Security Camera,2022-10-07,Variant,2022-10
13140,Security Camera,2022-01-26,Control,2022-01
13141,Smart Doorbell,2022-06-22,Control,2022-06
13142,Smart Doorbell,2022-06-05,Control,2022-06
13143,Smart Doorbell,2022-08-26,Control,2022-08
13144,Security Camera,2022-03-23,Control,2022-03
13145,Security Camera,2022-12-22,Variant,2022-12
13146,Smart Doorbell,2022-09-30,Control,2022-09
13147,Smart Doorbell,2022-03-09,Control,2022-03
13148,Smart Doorbell,2022-02-13,Control,2022-02
13149,Smart Doorbell,2022-03-02,Variant,2022-03
13150,Smart Doorbell,2022-05-03,Variant,2022-05
13151,Security Camera,2022-12-15,Variant,2022-12
13152,Smart Doorbell,2022-07-15,Variant,2022-07
13153,Smart Doorbell,2022-11-26,Control,2022-11
13154,Smart Doorbell,2022-11-19,Control,2022-11
13155,Smart Doorbell,2022-04-21,Variant,2022-04
13156,Smart Doorbell,2022-09-15,Variant,2022-09
13157,Security Camera,2022-03-30,Control,2022-03
13158,Smart Doorbell,2022-07-17,Control,2022-07
13159,Security Camera,2022-10-09,Variant,2022-10
13160,Smart Doorbell,2022-07-19,Variant,2022-07
13161,Security Camera,2022-04-09,Control,2022-04
13162,Security Camera,2022-01-27,Variant,2022-01
13163,Smart Doorbell,2022-03-30,Control,2022-03
13164,Security Camera,2022-05-26,Control,2022-05
13165,Smart Doorbell,2022-07-01,Control,2022-07
13166,Smart Doorbell,2022-09-14,Control,2022-09
13167,Security Camera,2022-07-08,Control,2022-07
13168,Smart Doorbell,2022-08-28,Variant,2022-08
13169,Smart Doorbell,2022-12-25,Control,2022-12
13170,Smart Doorbell,2022-07-15,Variant,2022-07
13171,Security Camera,2022-10-24,Control,2022-10
13172,Security Camera,2022-06-14,Control,2022-06
13173,Security Camera,2022-11-03,Variant,2022-11
13174,Security Camera,2022-09-28,Variant,2022-09
13175,Security Camera,2022-01-08,Variant,2022-01
13176,Smart Doorbell,2022-02-07,Variant,2022-02
13177,Smart Doorbell,2022-04-24,Control,2022-04
13178,Smart Doorbell,2022-12-05,Control,2022-12
13179,Smart Doorbell,2022-02-25,Variant,2022-02
13180,Security Camera,2022-12-25,Variant,2022-12
13181,Security Camera,2022-05-18,Variant,2022-05
13182,Security Camera,2022-04-12,Variant,2022-04
13183,Security Camera,2022-11-30,Variant,2022-11
13184,Smart Doorbell,2022-06-26,Control,2022-06
13185,Smart Doorbell,2022-06-18,Variant,2022-06
13186,Security Camera,2022-12-05,Variant,2022-12
13187,Security Camera,2022-10-13,Variant,2022-10
13188,Smart Doorbell,2022-09-18,Control,2022-09
13189,Smart Doorbell,2022-08-11,Control,2022-08
13190,Security Camera,2022-07-18,Control,2022-07
13191,Smart Doorbell,2022-07-30,Control,2022-07
13192,Smart Doorbell,2022-10-14,Variant,2022-10
13193,Security Camera,2022-06-29,Control,2022-06
13194,Security Camera,2022-09-07,Control,2022-09
13195,Smart Doorbell,2022-08-19,Control,2022-08
13196,Smart Doorbell,2022-01-23,Variant,2022-01
13197,Smart Doorbell,2022-02-17,Variant,2022-02
13198,Security Camera,2022-04-19,Control,2022-04
13199,Security Camera,2022-10-23,Control,2022-10
13200,Smart Doorbell,2022-01-06,Control,2022-01
13201,Smart Doorbell,2022-02-07,Variant,2022-02
13202,Security Camera,2022-06-18,Control,2022-06
13203,Smart Doorbell,2022-12-22,Variant,2022-12
13204,Smart Doorbell,2022-10-10,Control,2022-10
13205,Smart Doorbell,2022-07-22,Control,2022-07
13206,Smart Doorbell,2022-11-21,Variant,2022-11
13207,Smart Doorbell,2022-11-09,Control,2022-11
13208,Smart Doorbell,2022-09-30,Variant,2022-09
13209,Smart Doorbell,2022-09-01,Control,2022-09
13210,Security Camera,2022-11-23,Variant,2022-11
13211,Smart Doorbell,2022-02-16,Variant,2022-02
13212,Security Camera,2022-09-06,Variant,2022-09
13213,Smart Doorbell,2022-03-20,Control,2022-03
13214,Security Camera,2022-04-20,Control,2022-04
13215,Security Camera,2022-01-13,Control,2022-01
13216,Security Camera,2022-03-31,Variant,2022-03
13217,Security Camera,2022-12-08,Variant,2022-12
13218,Smart Doorbell,2022-12-14,Control,2022-12
13219,Smart Doorbell,2022-10-07,Control,2022-10
13220,Smart Doorbell,2022-08-09,Control,2022-08
13221,Security Camera,2022-03-14,Control,2022-03
13222,Security Camera,2022-08-22,Control,2022-08
13223,Security Camera,2022-09-17,Control,2022-09
13224,Security Camera,2022-04-23,Variant,2022-04
13225,Smart Doorbell,2022-02-15,Variant,2022-02
13226,Security Camera,2022-10-01,Variant,2022-10
13227,Security Camera,2022-02-12,Control,2022-02
13228,Security Camera,2022-07-27,Variant,2022-07
13229,Security Camera,2022-12-15,Variant,2022-12
13230,Smart Doorbell,2022-04-13,Control,2022-04
13231,Smart Doorbell,2022-05-04,Variant,2022-05
13232,Security Camera,2022-01-10,Control,2022-01
13233,Security Camera,2022-11-25,Control,2022-11
13234,Security Camera,2022-07-06,Control,2022-07
13235,Security Camera,2022-01-31,Control,2022-01
13236,Security Camera,2022-06-05,Variant,2022-06
13237,Smart Doorbell,2022-03-01,Control,2022-03
13238,Smart Doorbell,2022-09-06,Control,2022-09
13239,Smart Doorbell,2022-09-27,Control,2022-09
13240,Smart Doorbell,2022-08-05,Variant,2022-08
13241,Smart Doorbell,2022-01-02,Control,2022-01
13242,Smart Doorbell,2022-01-24,Variant,2022-01
13243,Smart Doorbell,2022-07-25,Variant,2022-07
13244,Smart Doorbell,2022-11-16,Control,2022-11
13245,Security Camera,2022-07-18,Control,2022-07
13246,Smart Doorbell,2022-12-22,Variant,2022-12
13247,Smart Doorbell,2022-04-24,Control,2022-04
13248,Smart Doorbell,2022-10-07,Control,2022-10
13249,Smart Doorbell,2022-06-04,Variant,2022-06
13250,Smart Doorbell,2022-06-14,Control,2022-06
13251,Security Camera,2022-08-10,Control,2022-08
13252,Smart Doorbell,2022-04-01,Control,2022-04
13253,Security Camera,2022-06-16,Control,2022-06
13254,Security Camera,2022-07-26,Variant,2022-07
